path1,path2
147718,73658
21387,114071
1715,72841
139856,112505
66047,94913
80632,130658
145833,23386
28871,89624
53414,6626
61678,52678
46756,59476
33018,34215
63837,74519
19296,70545
42656,69591
22283,16510
148051,6201
29773,103431
117567,25368
135070,64962
146623,17113
47883,39562
58738,132053
61788,98642
16116,103129
96088,92944
134510,51008
70715,108845
10278,52029
110996,82096
71289,149592
143329,31775
23553,1451
85295,9385
107039,120577
86561,78321
128722,23778
73143,120890
3666,31546
82318,134794
56781,87929
130368,109449
53534,68281
121912,90744
98676,73578
85970,61977
16353,121801
108620,72360
60167,5416
93948,51292
89792,44427
76609,27454
23300,74539
123010,90888
111331,67550
79918,53917
2196,101999
80653,22234
34831,4486
101267,149385
80055,59024
89432,62335
15121,133394
63094,105736
93244,11605
127909,45469
76678,80757
38596,15571
119566,118949
134393,143981
128503,106345
10082,24423
97809,62795
11696,118160
31951,98175
115125,104235
38365,96830
18383,100854
9956,86008
94569,88877
47161,59877
59198,124417
107334,140331
42352,94684
58456,122008
52481,31313
132837,11060
125212,17283
47255,87889
49679,88751
38378,15550
14838,42543
1555,11902
6138,76539
104245,113797
730,118884
41598,58519
135755,79632
38182,38001
72533,84824
144403,62070
134804,8898
23272,82319
135851,119287
50488,44856
96647,149840
139476,138637
106663,33410
122045,114773
100141,77808
15529,92112
81188,92524
16318,90646
144372,100720
120726,99272
94278,5260
44291,63987
88618,149665
32949,46786
136831,104484
143279,139242
128798,119926
135109,32724
19768,111092
41614,119718
141290,142959
105885,96286
95703,81065
33121,62225
18950,136821
86607,552
90794,57519
34346,147759
31622,94968
15491,148430
32845,24106
84654,55002
147806,15752
12731,46642
84350,12978
42780,105826
10789,128733
85359,104543
68172,35854
70745,35098
83461,125035
10276,31913
119502,126019
49339,35209
45184,132060
137892,98902
104503,33817
27423,93414
118032,141809
40876,75272
147751,41904
74072,31988
79369,16798
78903,118891
83237,52993
55442,129273
51730,99595
139936,74776
38127,28328
76140,141840
126763,8923
26622,85468
70765,84832
121186,120034
94910,62966
45,134741
50559,99789
86979,133843
74425,99691
22341,142525
103573,35189
47264,79388
51026,149369
71546,26902
108484,65113
73576,132323
71868,28927
71282,21391
69188,76793
97431,86478
33539,90935
24781,79496
111966,82536
9402,12169
49537,7308
23355,96434
17350,65398
43227,116907
28053,142000
143992,46873
87454,19963
111553,2317
119379,77064
42064,33250
106863,143316
121179,90010
99316,34412
32591,119617
125092,1772
92970,149929
2836,70586
98953,50741
86718,83001
2111,40482
140516,46702
77070,84855
143201,145278
121159,128705
77704,83616
98076,69868
117242,122094
143170,24436
54099,49616
107978,14036
149926,74005
132756,29163
141258,149744
52230,4203
35274,117144
53063,89291
102126,96885
106895,106016
114054,63246
80043,137958
74309,7112
112086,57317
9243,8166
133123,147752
100591,140514
112885,73252
64977,142095
117704,10044
65443,149821
4841,37678
38039,105287
118812,78803
39216,65545
126681,94219
112848,128425
142035,87273
147220,94607
94875,113818
132997,75295
125685,128641
103718,145677
83723,115052
145688,54429
18431,11565
48890,27570
35319,123845
93266,135384
14181,131882
105244,17432
68082,119646
68754,109888
82223,90956
70351,31572
117031,58492
122123,16878
28756,111040
118634,78893
79841,126732
29149,18109
42667,99022
74327,58314
12434,31137
137256,46628
58698,60787
48558,44452
22651,522
80858,130286
42604,72707
95506,61654
21250,116487
91693,33923
116619,12719
52407,121962
23798,98831
13624,144267
41312,41434
17922,121994
46998,69204
51304,130855
147102,132025
110282,78401
18418,55213
125561,133048
44323,126048
25283,60357
50325,75798
77644,104236
102164,21396
58974,75650
37798,138103
95122,21891
95894,130532
58191,64306
2860,25151
118537,8693
133593,68557
105799,147875
5824,56273
22382,129651
52979,127266
2301,44947
49768,118617
31560,116416
87080,520
22576,94886
121858,100236
10843,146826
137517,132610
80398,16357
19334,43804
83193,25282
26895,38027
74354,440
81153,18390
492,29300
52365,10142
8772,126156
142300,1918
90105,128946
13097,48972
102016,12707
27092,60452
107752,68272
44501,104436
46667,88087
126011,91727
131587,48260
33170,135784
104136,96931
39363,139759
23475,39482
19780,5895
66307,128508
14789,14878
120526,53157
70455,41884
76715,58211
55808,28477
36577,140105
19279,91218
21715,40334
64081,125378
27109,91714
149955,149398
4972,98030
134320,111163
53178,33374
4771,33460
141849,90798
109231,105735
86433,79139
70806,127792
26393,72890
121467,101350
2787,81999
19621,113144
117297,3374
5633,88218
131170,127437
12416,97985
15808,75818
139821,125140
93225,102266
44100,8236
108459,138513
16586,28803
22311,141830
124254,129012
57624,28738
112683,54191
86791,117187
114957,5961
78769,120065
97177,120714
18039,100482
783,120462
71302,46942
12192,12444
35088,131793
16975,22337
4467,35635
70256,146604
6639,86259
107391,42881
111205,54111
101865,149266
97541,100306
16821,38695
56959,36712
128674,59884
110097,8848
91674,127381
91365,133223
3453,37884
47957,128421
122444,11107
58649,132431
118975,91114
139957,78575
112360,110102
115699,104633
41292,26175
100645,88456
97218,65210
110860,17025
13635,124187
75048,82902
102096,148567
105974,73671
68100,22964
33519,127168
29889,62017
79712,63414
91093,5392
134027,125235
42283,126892
111346,137424
50502,9898
35137,88654
51360,112138
42361,29193
141811,100701
9240,73035
30065,68406
96338,136590
44251,96050
88590,133569
29551,143996
114641,130865
28410,67047
72936,132422
135511,75850
72383,62273
120036,101313
98741,79174
92237,137853
106341,45741
107615,104047
33925,24391
64389,106916
70686,8520
45755,25202
43240,118268
52951,77417
97512,135303
15910,14776
99208,40656
34436,70779
45660,88415
139978,50192
12003,105943
125391,137616
44888,96960
146298,12385
134446,56943
123246,114721
62104,68355
136264,79436
137249,127957
33439,56089
4125,7624
6199,25474
3558,138837
86716,116346
885,122442
86036,144542
59998,122175
85447,22025
11323,124316
57950,47413
126086,33135
95419,90768
48645,114156
22137,53401
98981,130227
11022,100214
11,106124
137343,71608
10075,56823
6435,121045
40005,101598
25154,10254
49715,23713
52696,81627
84545,5321
14522,25462
57188,24735
113391,5325
140212,53951
20224,68661
112868,124954
116073,112242
145888,104624
28995,145848
100033,22761
82413,132007
11546,51150
30041,83680
118847,140998
5704,112802
72679,114673
26564,144638
9425,125056
22879,98052
66940,113822
3406,141425
19448,132575
62949,34942
74924,72900
34693,28688
76772,83153
111903,63380
131519,117816
146833,81525
149599,67868
121195,7872
65815,80735
142591,44628
145899,141040
120491,144272
106059,60293
79691,66735
102442,50084
40263,34943
82192,48705
145786,38228
148242,3834
4924,59431
57419,69952
34641,82922
140140,139597
66917,75175
49073,109558
110338,32620
63527,106376
29245,22571
127203,101747
15725,120159
92521,108253
46188,84250
81834,144024
1909,132393
28453,69090
144742,61832
23491,104813
111283,54330
83568,60960
59973,43848
104627,143357
62495,114886
33041,114904
28795,134348
118271,108760
5027,138894
28261,31457
85336,112205
77493,7977
20098,88546
132741,89112
9724,2137
115412,93777
118594,121606
9943,140743
89988,145326
7760,8472
148691,3339
149980,130657
55885,86529
41551,81246
97787,882
31065,115937
43799,111847
107974,57353
135756,138960
84649,70834
89395,75887
117469,85969
134127,95829
141432,23502
109271,33847
109793,113989
61005,50651
92504,13737
22510,144963
130054,117406
145560,21036
95948,25520
80227,126452
10960,43215
63709,141253
27306,119986
69859,59402
104555,8501
142170,74604
144620,22250
53734,39185
98060,42889
78215,111281
138812,114937
71002,22122
85036,58671
131931,21600
145941,49939
120448,126214
12914,111177
3566,38117
82129,124719
100386,65057
71591,84686
133247,87148
82761,56134
19967,21078
142082,129567
70970,122971
146844,1179
135902,33778
130250,127051
32251,144796
113287,47438
41485,96201
48873,85048
2717,119172
25617,95171
50863,63340
61084,99026
15043,4989
89225,88679
35167,101012
7058,100725
128968,55019
132301,118905
7038,77038
52280,146758
3091,90805
146627,80187
109026,139860
69543,65423
121238,125189
95753,142716
97017,12766
45464,41184
5614,61755
113143,125106
35326,44837
2945,21603
79140,27775
103316,92555
98012,76016
22631,57071
101266,142122
108094,74003
66966,46198
118552,108520
138868,39318
40406,117098
80534,51725
40440,106956
21737,107591
6339,48789
11525,130878
43039,68031
65078,64598
116570,78997
992,85599
109855,22899
71704,70
41160,38326
60261,108470
30926,13406
35377,106309
108295,1975
56079,113757
76880,136027
143133,10864
82036,136620
1048,68588
11039,39001
21544,94423
51312,50948
38092,47035
54396,51673
30363,84024
21588,98024
70487,51990
97842,91554
89723,67160
15552,25229
87677,8606
101356,25355
101770,77244
113921,38405
108044,148669
13134,29837
97157,18252
146637,131414
103487,78047
103452,58534
52371,19220
132673,81308
132961,78492
113636,9749
106332,60098
125272,50587
41385,9808
113153,10845
79920,30234
10157,126832
59201,70548
86937,131021
34920,65486
126265,116413
59377,92133
51952,128485
48745,19261
104205,28611
134383,99528
118230,54659
132939,9948
139457,125508
109402,36984
17970,100471
95134,67580
19881,52010
104704,56879
137019,31253
24975,14775
129436,69265
123861,41506
34181,76339
49344,23410
96183,30709
69345,85603
56576,109665
85700,118527
35814,365
134789,139458
129498,20503
76492,41232
65446,52880
134554,5225
37868,78746
36957,42768
132516,99295
104560,125646
24866,18103
1047,4582
37399,118805
30200,32301
128064,53238
80962,65959
64984,99220
140972,114549
127160,13020
102175,117262
46074,67017
106684,18938
57026,81655
34017,100045
93616,13709
111595,83608
143828,50052
17751,79380
19303,138048
147237,9235
8427,117420
56538,109919
122938,74087
43810,6487
145846,141012
57729,116075
129395,113381
122984,26647
126121,138078
16677,54284
38369,83957
132538,45292
108079,147476
130842,23891
60149,95244
29200,34396
95548,144400
86311,80181
17292,148069
124694,116748
142281,21716
39840,130309
148000,133749
114434,86669
79741,31382
28215,123913
16165,84584
33137,14325
117875,120001
65988,83161
79288,19708
11020,82100
49557,107290
102693,147840
55007,50801
114331,3616
86924,12810
106209,546
140554,85912
9758,14075
116870,34413
58296,61648
137707,78540
24555,22330
106598,53767
95767,104012
42905,127359
112911,29512
101688,131518
47938,124664
60106,86202
5911,12699
134542,133974
18484,32427
108560,143770
95498,47037
53584,13442
101704,120612
130232,132260
129358,110657
59305,92334
133451,113530
144827,127259
57474,13335
138344,139725
84798,40404
61965,44666
37728,106460
919,20446
29818,106665
129942,3689
48567,122165
26051,126235
107804,105991
34551,17299
48000,142069
129122,104000
61265,102464
140988,39274
38986,60757
149738,137413
28799,32270
106188,108632
47875,45862
129665,64768
107292,115476
135546,54422
37560,115632
49185,95892
72729,111391
67748,95127
61255,111523
124867,119888
472,102633
72945,50905
131847,8007
9260,107182
135397,9049
57627,69257
116861,77753
39201,145700
115147,77721
30692,83144
78299,228
68060,74339
88149,86592
86646,40156
40652,110216
106834,24615
98161,135512
128753,99648
81990,69298
19028,85860
121915,141292
59822,84315
6295,145470
133693,103204
136698,5744
114672,98297
66689,73766
103551,115197
48755,108454
138820,15174
67443,72958
80730,11315
61059,75640
78886,60309
68866,37534
95774,91316
109083,88448
98812,127132
1733,149010
9683,29835
116427,64239
124680,48906
43285,99202
80068,34079
25335,22577
73057,119229
20563,64921
22755,18684
143021,31427
75769,44575
131129,132529
5609,68489
110850,12126
110714,109709
101118,73189
83778,48085
7993,52005
81662,12539
84976,20974
69773,39917
21647,8003
58017,61594
67074,12079
77594,111857
118358,67507
140445,65903
27940,28295
146787,113916
68488,93172
43873,136825
5450,72003
111377,7838
47930,33276
30575,50105
81060,93531
133121,6810
31648,37721
58421,89172
4553,54581
70454,7123
131822,89717
71411,129184
100333,125919
84519,26435
93923,79676
3580,97934
85505,77110
123205,118762
114510,31254
144565,26392
128222,124568
66595,86291
7381,90574
110763,113907
125131,145213
117048,84417
114931,130948
111939,112731
66602,81714
143836,94511
94179,89004
73340,60227
13775,107411
147137,10519
81396,133530
132370,34331
133801,5216
4723,105062
91063,70931
89311,137403
18411,131601
21963,35566
131044,143114
58372,92566
55872,40827
144951,94463
45032,92247
111037,94436
89682,138152
127841,53269
43656,120901
49018,79451
118323,142009
21314,83109
134882,108439
28625,47779
11330,105521
72292,140095
80415,31682
79635,2412
134121,17530
93913,3048
48138,76913
73618,52219
121008,130465
65347,66383
84707,22714
109623,110395
85975,40038
127292,6082
9509,142961
121573,131966
482,26868
13485,144750
102595,6550
18533,69421
49016,3056
9710,27058
102336,73274
33235,120953
45901,47681
95482,117827
141670,6254
109007,24591
56814,123008
90684,80746
14095,142790
9010,124429
11951,26490
85945,117159
8102,116782
22722,143185
38951,5587
18603,62349
134758,53118
48455,44685
89052,2311
102587,142519
104600,31093
65535,119616
134764,80631
77460,100558
143250,12310
33958,70671
83212,11583
73785,73148
139925,54895
95271,126642
23429,23635
57832,69935
90718,132095
97646,15153
45270,122809
40185,105713
64614,145505
72351,85274
69489,106323
65552,139970
124419,113717
146615,118907
63294,73589
99217,116177
97707,10797
107877,98484
8296,1262
52903,136971
85783,87884
70030,47708
135799,58098
136106,55607
319,79198
1328,104366
39611,93265
21814,56868
50793,85906
74948,78576
146402,85881
24772,42294
40339,18646
64197,126030
80371,103424
51327,139276
95321,143514
84989,117749
42243,96873
97371,19844
125846,145637
136373,71890
119598,61735
81293,119154
88933,20146
140054,22772
98790,96356
18714,14498
16703,92340
72784,63948
125267,10457
118920,15101
60808,62004
86936,145893
81423,80523
87636,2918
79674,129464
9585,98306
103886,52941
8793,144228
21372,82392
44471,47525
145645,129433
79895,84853
47866,130335
93721,140952
8508,126606
47441,59197
7865,56571
42464,5333
123697,79671
73211,137706
30939,131897
108875,114009
51003,1006
51921,121214
147283,115116
41968,29482
134440,64090
95553,23520
24163,126679
89117,40122
95391,95855
70578,112127
104610,90398
148330,40893
23981,60647
89436,119188
89010,48493
139810,48448
127721,77081
120382,139743
24540,5282
149712,11496
84031,52097
120583,113853
22634,57555
59470,72816
82211,73279
74305,60632
64947,130161
59067,130164
115518,1579
140055,142026
33242,111672
129540,37340
124629,7091
26399,86128
122315,13444
82393,115349
29462,32745
86773,37533
92354,102144
15863,53714
27761,58608
61162,100004
135032,83446
147801,55178
70035,134981
20148,14461
147117,68092
35861,137970
134135,114378
71207,135718
29742,4171
83862,66137
42366,54815
123900,82405
40047,59589
94225,61472
4414,77171
130292,108907
30236,48653
78037,143476
117525,7608
38481,78151
43718,113674
67198,8579
78926,105836
11761,60288
13426,120339
49378,108709
98920,109346
117261,28897
141435,120199
133138,43369
46817,98086
117015,144295
143123,42943
72250,124648
91073,113270
9479,128194
32070,132383
6166,78807
130293,23537
121990,112962
109362,139621
35758,21230
141998,68456
76244,33492
62897,60146
68610,25249
18735,50561
76246,46284
4420,39518
74825,53096
108374,139651
33855,73438
64016,72040
108003,114803
120006,30246
84017,59404
4578,74887
82952,109922
100622,54437
87710,88845
4007,60232
102942,129730
66036,99261
146820,64727
55994,114072
119924,143527
56756,109538
50642,104326
51826,79869
3825,35643
127323,28739
125567,134517
7626,53940
60826,75858
145062,41962
102038,25922
113005,115243
130931,2437
25439,101662
12605,2849
83493,92799
97401,127508
134409,54035
88446,59985
85718,122456
35962,104933
65434,92057
93828,52625
38885,61028
75358,82456
135158,97241
59451,6255
6562,44114
110796,67190
46464,128310
21826,109633
76126,92707
43790,20298
117340,113122
149890,14404
67640,138240
135974,119018
98674,85221
40357,110967
82729,64238
27284,81005
55274,103884
116563,26932
28538,72285
50096,67715
66666,43103
143467,58488
87551,53254
41300,77691
138598,113848
48747,88443
90919,121663
11990,56163
86168,107166
44278,11112
129050,20079
147986,145096
132313,32324
58627,87724
95219,59398
62298,139850
134659,89888
131097,57637
70465,145587
67589,96648
35772,65553
112451,124388
6145,74718
47191,104063
3568,14897
16378,101344
78853,38062
44815,100793
136313,147602
48690,69220
145531,34546
7384,108836
64094,55060
98498,26671
29780,108012
99505,18933
46002,36096
136254,45359
7412,6988
140720,116245
49304,109849
45067,101083
92985,135633
110553,88074
111389,67434
144012,97140
147890,104965
125877,43361
18400,64375
18005,124179
72485,21241
29401,67959
65783,104812
4700,37931
114461,112026
96400,127602
100555,89232
129999,73927
2207,40814
19611,142211
14123,70179
147630,52464
139080,116246
93610,88674
103093,90766
101302,18197
135603,106850
129348,122465
121308,100574
140583,42538
105240,139024
147734,80186
102808,78022
139470,95462
65971,86237
98094,99463
105322,83136
142833,142912
29689,23343
55754,139820
129081,70705
145755,146009
63218,118679
71128,146755
98462,27108
58082,31239
32486,4039
56301,125464
91444,7378
106533,75735
71341,32109
45636,116750
73752,19660
25767,102723
24159,49854
55467,107279
44151,108890
99888,75855
39570,126170
24509,43157
117921,77458
11258,114576
36969,129858
4500,98721
61082,32872
98724,149895
134328,30115
75453,44284
147103,116266
10476,146721
41604,37717
140070,96637
89923,52035
10956,76948
117006,65176
124636,116885
28556,86348
149888,32052
128584,131707
99751,102567
122833,22794
141072,55732
41011,76815
91069,30811
16721,133574
123072,14958
38475,63225
131604,138232
77663,84609
119940,9504
26980,99085
63621,149476
62,143544
138318,99117
43536,98634
93666,23776
73335,35285
72887,15918
141076,143957
7092,99062
31380,104470
283,89130
10933,144265
13129,87422
122294,130566
124336,86208
83864,85204
33655,75251
5507,4451
721,70184
81061,21916
147210,148468
102859,41423
99209,50786
122524,16608
20480,146082
32230,42662
12726,90146
77630,73228
47274,20011
2340,127492
75506,18105
140761,78106
29940,114132
74206,76686
83072,128032
38356,129668
79176,14891
8115,52487
74344,87512
136828,80532
3993,45185
42228,108726
138565,137904
102407,39163
39324,132491
101586,108658
93756,104209
99159,149241
51115,51812
83803,61425
46835,118442
140764,65798
96254,77746
97890,51660
62397,129629
107923,25078
59073,99095
111455,98049
117830,69832
91255,72050
110416,134813
45155,30469
77901,42089
126273,55621
74211,46214
74130,39818
133428,34067
145864,125498
110639,20961
51476,126592
56661,27254
23372,141948
18664,73263
7380,117331
42907,47021
10025,41952
102430,31128
45389,51735
148793,23550
142996,78421
108923,115995
132501,126884
28191,135129
97392,80291
65912,106371
122526,5873
96007,143747
97767,36067
86750,81131
70347,84016
118267,97397
33376,26301
141071,64258
43769,149710
118079,76829
63175,105762
30678,89000
11904,67195
96926,136669
93643,51849
94304,80219
9373,87017
42410,63894
142093,795
126131,55776
125452,35576
29894,65161
104681,93747
96978,68611
15086,119623
6417,31584
84313,80258
133360,138165
13583,107574
24541,27182
27093,42950
38081,101487
87446,142553
142045,132252
78815,3734
43532,145405
67000,86658
108659,7633
97562,69448
28887,135600
19736,126616
120647,5158
81114,134358
52603,149152
4259,80404
40763,37056
47831,24638
67889,10275
110588,129422
92426,145814
112355,60381
136095,65485
25668,58477
78705,73976
141901,87007
69011,47775
95439,143588
24895,99593
121668,37844
142440,133639
127341,111896
79771,148067
84120,47184
28490,79107
69379,69505
144286,6758
74319,36084
135510,33960
65744,75209
86971,129601
44128,146479
39903,113487
36298,122979
88763,95893
54821,55684
15596,27274
3034,9812
66977,105600
26221,98624
89996,144154
104920,117662
64191,115865
111764,114827
59774,87400
86428,19145
62430,60593
116728,29013
39224,85658
13482,80278
85839,130901
77376,44918
75579,7758
37973,134019
94998,103109
18541,89320
49928,146294
112972,103541
75678,113817
54395,90154
129835,45320
112701,90673
82353,93142
105232,138857
102308,49338
133321,131232
79881,125241
60694,27216
91028,81624
35689,125617
109770,30311
81522,94038
19292,136775
83779,21116
71047,8504
95625,7614
15245,80930
16079,33750
110270,68581
115780,70507
123100,81257
7951,7627
135564,82840
52180,79079
26346,36269
61459,75061
141095,107721
98563,108254
119448,20160
8655,93869
148564,143763
82741,20579
6372,88830
62343,105461
75355,127315
140985,74806
10480,119322
128204,113997
55224,90278
69387,50532
83704,141719
123938,129881
55394,69005
41933,129454
74460,78722
10129,15249
25296,68041
137,81159
138403,124245
4820,116615
91764,50735
74089,99848
27363,56166
37436,1707
103298,2916
138202,144658
76029,18397
98188,43562
22201,33533
62791,92963
96709,62123
22126,81463
134061,98799
6889,130795
34508,116255
66965,50939
50033,55048
85479,28905
112454,148275
80650,32643
125810,116321
99487,90643
143038,74501
20276,80001
41617,127066
123090,37754
124676,27802
5898,142252
7131,68517
147531,101531
84963,143856
128785,56766
22394,135254
18122,50951
483,29110
44238,62223
94704,83105
95495,13291
91573,2278
129473,119358
65818,117985
105990,93
75965,84793
61516,85623
11572,49831
36981,88978
45592,7009
50545,65064
133446,43534
69272,123295
100663,111745
102020,71433
28389,73772
87090,26178
132874,135434
137905,38723
74582,106971
87773,69109
84259,81734
117257,97216
7005,84393
9581,63472
146074,137734
58033,48865
19607,94407
130100,32853
74603,93645
30966,68171
120984,144828
142811,61359
83668,25353
86205,55239
80154,28475
130271,41010
140549,27013
122713,47601
147940,142158
87770,121966
84931,69202
32732,100288
90465,18959
130051,6557
91495,121064
80690,24814
66269,142295
60812,132357
78780,144233
69568,86528
144550,127220
12834,80345
34984,130353
80221,60475
104882,96852
141691,86060
81015,128248
117320,27779
123087,34068
119727,125931
138147,73401
78440,14355
4178,147477
29080,103532
66871,114664
60832,20420
119927,44584
60781,65208
66640,117497
65786,89246
13980,24513
42724,54205
104785,92890
31337,94544
81389,29275
102109,78824
60913,69703
87121,14836
130717,40862
1521,49827
64471,1863
12866,61651
37761,30679
98256,52191
134210,57879
119476,74978
77012,125330
65418,109327
32979,142420
41708,30787
118580,145269
145338,43333
92934,41022
115853,85043
849,83207
45857,22006
86535,54119
119300,5245
120515,70443
32060,73197
19051,109579
59392,117422
144264,36448
54217,11115
80410,123037
82424,15968
133937,139344
35820,112932
24831,140301
88240,87005
95648,79705
13133,46025
83056,54905
108803,130651
64901,113107
89386,34182
149145,49370
71493,3336
20175,37132
142889,17927
47008,61001
89241,50776
63791,129572
15065,101782
73104,134361
104865,139110
52992,41331
101563,54597
78414,123097
43195,34261
75697,26272
117666,149977
123459,33058
76260,81116
61017,23900
136724,96123
25256,58892
68889,5240
135499,122822
39810,1034
13795,88844
108576,145919
63417,79595
17032,55710
94029,137038
102655,148006
64381,58423
127895,146893
82881,19374
30657,134873
11539,31498
134511,6004
19530,95489
102290,103648
60255,149598
51394,9950
32705,135766
57909,123943
55050,108851
27584,110991
83928,34848
43151,102390
104782,58781
64349,14491
17460,99937
117324,2373
121033,141765
93877,53603
51772,99481
49284,126575
34221,2238
90279,127131
37007,142966
62048,8135
119324,37682
46247,9341
131067,138972
60718,100218
119695,116920
121106,127750
59729,15194
130087,105636
92766,136440
11658,93804
44801,17374
121986,34754
62005,134942
14772,122280
97149,93710
84341,70418
57778,39254
93327,28186
59230,44943
71217,16120
74837,116740
24756,33422
22561,123067
102366,29241
145802,55430
117642,41305
98273,82853
129404,128320
3429,67465
113080,81831
109910,58629
72239,92378
2754,144235
93239,144618
121792,133697
63673,32141
126785,139151
80670,126862
1538,70382
29565,4602
98641,123735
75167,68143
63963,89517
23179,98128
108493,60795
71378,78229
133032,2228
136754,86765
12974,58581
52238,136236
137031,145825
98327,87515
93331,32020
28610,126887
66657,31407
124854,56791
4128,85690
128757,4386
66164,73360
44543,86859
6359,133933
5772,85160
37948,69669
93102,90912
115422,117405
116382,2492
67992,109278
104661,49078
56516,86534
6462,64654
90443,1981
61992,126747
134677,22352
129684,136537
17931,86329
98878,36473
144039,148700
92887,128031
34963,33610
41756,124642
99304,26403
129406,112230
63484,86292
71630,80963
18698,23050
82511,53299
35520,66775
25395,33688
112843,31292
78330,74998
40514,117143
103486,46107
31078,100087
47786,76172
88943,123626
33027,73538
67716,65585
9921,130798
42592,77762
90420,18523
104379,45463
148595,10363
56264,76981
36289,111791
38129,66131
66878,146558
94335,77716
16712,56835
52662,15838
60097,136010
135308,7279
103739,51270
17048,76654
56628,3720
66215,67535
117896,84080
65805,80574
44434,40527
43405,82872
122069,113543
11973,61388
37363,29630
119067,65787
43762,108688
24745,53680
40931,136766
35262,114794
3352,78312
107278,103214
111571,126455
86818,120686
80568,109759
45397,102762
135122,96000
131477,76684
116489,58723
120005,35622
59523,147956
114752,82203
148132,109226
11095,148428
12069,54484
66855,26075
10873,136634
139481,45633
2270,86380
68490,49261
29287,55375
87206,7358
95294,55309
119721,119899
115066,35518
110829,49668
26331,94346
78167,60707
146140,46088
10313,120305
29383,45427
74127,68712
13653,113895
101050,93844
110433,120812
70754,106977
6093,135698
47492,49351
114171,113474
35362,14750
131300,116851
14576,141725
31294,32557
45938,93606
93128,128228
15466,105676
75603,135572
116477,39074
542,106058
56051,25306
43145,25093
89981,111812
147873,101669
135490,125767
120234,8905
54240,143293
66655,134669
76205,53840
83061,38
77593,56608
107904,131073
24105,141261
133263,59150
90644,111977
62386,32329
55163,116520
102611,58625
139164,111108
66114,54487
134476,46605
7549,149807
119746,52232
84551,40596
61690,70151
16330,4692
138721,24950
84532,108972
56720,80946
26284,95029
62950,41719
70399,45471
76551,45549
100777,115792
49374,119957
136542,56425
81886,12548
25838,54927
132121,23309
39303,73017
67534,100111
73816,116176
108059,125876
4239,125490
105291,98736
84682,88657
126667,148245
101361,41264
102752,81416
56687,132306
69648,116087
71415,40895
98500,123032
40640,53380
21099,128235
90516,4183
125883,17195
97685,86494
42655,65248
52849,47872
79891,124260
42730,64990
47567,52119
112656,31710
82348,49957
73240,132068
7241,137131
144703,90926
95546,89058
135947,60121
126698,46693
114045,44314
7820,15465
29996,53100
113693,12557
148203,30388
116918,61307
133126,35533
116191,58472
102392,139464
114395,99561
41358,79732
39435,19240
126319,142085
128469,118443
45504,137455
115784,43821
40521,46500
148783,61023
78971,17782
98244,8832
127722,73794
59008,100411
20773,149647
14231,61386
71791,21596
78366,103348
97279,101073
76138,33564
57951,120919
34535,89841
40123,52906
15294,124576
114437,124023
2380,37595
132245,73235
105904,120699
16499,25697
104929,67872
4295,43460
32087,57694
110602,10293
51659,23329
12802,116725
9897,127249
87915,12206
118356,148308
4973,73625
123660,130043
110224,3067
41032,50248
111238,91374
37433,121698
21919,116439
65984,121164
31681,123179
22647,52526
124339,114477
57181,125259
76663,83671
90789,45218
139550,62836
29248,21156
27894,13931
60218,20787
27162,91375
4687,18896
93868,122519
94362,144306
115276,135123
74358,57230
91168,116471
65278,55112
94594,86780
124046,144029
63180,17703
90873,30816
5338,87574
11599,114522
93633,74566
132934,56435
209,47652
142393,134563
21756,16673
116913,43365
10592,53499
55093,131356
73616,24315
146156,131911
111729,42372
121600,84938
124402,38856
16045,59257
134386,22880
111805,124873
78375,21026
89091,144773
65610,100332
22168,117148
100493,68759
133543,87680
80251,90100
57600,77606
79807,107611
11918,68381
8513,118990
73074,129703
123160,10693
110458,114236
53880,98918
106458,5080
99252,114409
121601,110146
21782,39829
55319,60921
37334,21788
33856,54855
73530,134152
16237,44386
51744,119776
76241,117446
98777,48028
87334,126540
40594,2318
140403,88888
102895,42665
124982,54173
74323,110739
119587,19684
80245,130340
89326,37343
102244,79365
90343,15774
64357,41772
80481,148003
124626,53282
8561,80087
63242,55286
143124,126017
45608,29658
23447,54120
52833,53316
127182,83298
49438,39539
41846,35894
36407,130307
16989,101067
85910,76582
100391,88931
144883,128741
52167,39614
62041,93013
61673,48975
7516,18246
20730,83634
101442,24997
54516,19701
3001,69746
79532,126254
17994,77967
110699,97318
119411,107935
107255,7732
149315,3892
54805,140402
86865,141912
130409,103947
6385,10910
108052,120619
118254,80349
133344,22062
148425,86181
131900,31688
14608,63833
69642,80543
53738,123113
32873,17648
37029,86556
81896,28533
58954,46322
125207,101589
120213,16160
6953,49688
29737,138602
86378,3482
40248,66057
9682,55235
137664,125451
86132,117155
108906,14928
90117,30859
104945,117552
69107,111054
18437,28172
57213,42643
10494,51605
25891,145648
122905,94528
104331,140990
123069,64178
45321,26306
24393,33595
137888,55344
122995,51378
117358,133182
122835,146611
54784,31869
118296,145826
115811,1171
127421,85943
73803,111914
119649,65063
147991,34363
138704,98360
81249,44477
35102,127669
40159,37951
94599,126269
65800,44261
40842,112554
79326,59483
67979,78231
104711,74865
144693,132635
149928,16947
18910,46091
41579,128220
35695,33218
123944,45716
82551,146060
95098,110037
101875,51126
52879,131805
41529,109881
16309,90011
95236,129588
73922,46626
107841,63243
62394,132828
123117,75064
18754,9852
107692,147096
89031,131885
9517,104671
7421,147320
47311,85653
